transaction_id,branch_id,cashier_id,total_amount,discount_amount,final_amount,payment_method,status,transaction_at
5076,3,9,423.8,42.38,381.42,CARD,COMPLETED,2026-03-05 21:51:00
5077,3,10,56.73,0.0,56.73,CASH,COMPLETED,2026-03-05 21:10:00
5078,3,9,64.08,0.0,64.08,CARD,COMPLETED,2026-03-05 21:22:00
5079,3,9,369.68,0.0,369.68,CARD,REFUNDED,2026-03-05 14:37:00
5080,3,10,47.63,0.0,47.63,CASH,COMPLETED,2026-03-05 18:42:00
5081,3,9,542.86,27.14,515.72,CASH,COMPLETED,2026-03-05 17:16:00
5082,3,10,38.94,0.0,38.94,CARD,COMPLETED,2026-03-05 19:41:00
5083,3,9,45.9,0.0,45.9,CASH,COMPLETED,2026-03-05 19:12:00
5084,3,10,384.39,19.22,365.17,WALLET,COMPLETED,2026-03-05 09:23:00
5085,3,9,377.52,37.75,339.77,CARD,VOIDED,2026-03-05 21:28:00
5086,3,9,342.05,0.0,342.05,WALLET,COMPLETED,2026-03-05 21:00:00
5087,4,12,235.87,0.0,235.87,CARD,COMPLETED,2026-03-05 15:24:00
5088,4,13,120.7,12.07,108.63,CASH,COMPLETED,2026-03-05 18:06:00
5089,4,13,549.68,27.48,522.2,CASH,COMPLETED,2026-03-05 15:02:00
5090,4,13,211.62,10.58,201.04,CASH,COMPLETED,2026-03-05 21:02:00
5091,4,12,169.9,0.0,169.9,CARD,COMPLETED,2026-03-05 10:00:00
5092,4,13,306.46,15.32,291.14,CASH,COMPLETED,2026-03-05 16:52:00
5093,4,13,566.64,28.33,538.31,CARD,COMPLETED,2026-03-05 17:45:00
5094,4,12,398.48,19.92,378.56,CASH,COMPLETED,2026-03-05 18:26:00
5095,4,12,39.4,0.0,39.4,WALLET,COMPLETED,2026-03-05 14:51:00
5096,4,12,140.5,14.05,126.45,WALLET,VOIDED,2026-03-05 09:51:00
5097,4,13,480.83,0.0,480.83,CARD,COMPLETED,2026-03-05 11:25:00
5098,4,12,580.37,29.02,551.35,CASH,COMPLETED,2026-03-05 13:42:00
5099,4,13,584.93,0.0,584.93,CARD,COMPLETED,2026-03-05 12:53:00
5100,4,12,303.97,0.0,303.97,CASH,COMPLETED,2026-03-05 15:07:00
5101,4,12,68.03,0.0,68.03,CASH,COMPLETED,2026-03-05 15:10:00
5102,4,12,338.57,33.86,304.71,CARD,COMPLETED,2026-03-05 12:29:00
5103,4,13,71.26,3.56,67.7,CARD,COMPLETED,2026-03-05 15:54:00
5104,4,13,31.04,0.0,31.04,CASH,VOIDED,2026-03-05 16:02:00
5105,4,12,127.9,6.4,121.5,CASH,COMPLETED,2026-03-05 20:41:00
5106,4,13,67.62,0.0,67.62,CASH,COMPLETED,2026-03-05 17:09:00
5107,4,12,30.79,0.0,30.79,CARD,VOIDED,2026-03-05 15:53:00
5108,4,13,75.45,0.0,75.45,CARD,COMPLETED,2026-03-05 09:29:00
5109,4,13,125.62,6.28,119.34,CASH,COMPLETED,2026-03-05 17:30:00
5110,4,12,151.9,0.0,151.9,CARD,COMPLETED,2026-03-05 18:09:00
5111,4,13,106.58,0.0,106.58,CASH,COMPLETED,2026-03-05 13:41:00
5112,4,13,175.98,8.8,167.18,CASH,REFUNDED,2026-03-05 13:23:00
5113,4,12,50.0,0.0,50.0,CASH,COMPLETED,2026-03-05 15:33:00
5114,4,12,464.11,23.21,440.9,CARD,COMPLETED,2026-03-05 20:34:00
5115,4,13,259.44,12.97,246.47,CARD,COMPLETED,2026-03-05 20:30:00
5116,4,13,94.81,4.74,90.07,CASH,COMPLETED,2026-03-05 21:46:00
5117,4,12,417.2,41.72,375.48,CASH,COMPLETED,2026-03-05 16:51:00
5118,4,12,162.43,0.0,162.43,WALLET,COMPLETED,2026-03-05 21:22:00
5119,4,13,393.38,0.0,393.38,CARD,COMPLETED,2026-03-05 15:08:00
5120,4,12,477.6,0.0,477.6,CARD,COMPLETED,2026-03-05 19:46:00
5121,4,13,210.47,21.05,189.42,CASH,COMPLETED,2026-03-05 09:33:00
5122,4,12,592.3,0.0,592.3,WALLET,COMPLETED,2026-03-05 17:46:00
5123,4,12,92.08,4.6,87.48,CARD,COMPLETED,2026-03-05 19:12:00
5124,4,13,293.14,0.0,293.14,CASH,REFUNDED,2026-03-05 20:59:00
5125,4,13,228.0,0.0,228.0,CASH,COMPLETED,2026-03-05 12:38:00
5126,5,16,519.14,51.91,467.23,CARD,COMPLETED,2026-03-05 09:48:00
5127,5,16,439.26,0.0,439.26,CASH,COMPLETED,2026-03-05 09:28:00
5128,5,16,95.49,4.77,90.72,CASH,COMPLETED,2026-03-05 09:31:00
5129,5,15,97.21,0.0,97.21,CARD,REFUNDED,2026-03-05 15:48:00
5130,5,16,217.54,0.0,217.54,CASH,COMPLETED,2026-03-05 11:37:00
5131,5,16,454.64,22.73,431.91,CASH,COMPLETED,2026-03-05 15:35:00
5132,5,15,345.18,34.52,310.66,WALLET,COMPLETED,2026-03-05 13:39:00
5133,5,16,249.22,12.46,236.76,CASH,REFUNDED,2026-03-05 10:34:00
5134,5,15,358.99,0.0,358.99,WALLET,COMPLETED,2026-03-05 14:00:00
5135,5,16,398.29,39.83,358.46,CASH,COMPLETED,2026-03-05 10:12:00
5136,5,15,133.97,6.7,127.27,CASH,COMPLETED,2026-03-05 09:26:00
5137,5,16,71.2,3.56,67.64,CASH,COMPLETED,2026-03-05 14:44:00
5138,5,16,302.34,0.0,302.34,CASH,COMPLETED,2026-03-05 10:15:00
5139,5,15,546.92,27.35,519.57,CASH,COMPLETED,2026-03-05 20:41:00
5140,5,15,524.16,52.42,471.74,CASH,COMPLETED,2026-03-05 17:48:00
5141,5,15,116.6,5.83,110.77,CASH,COMPLETED,2026-03-05 17:28:00
5142,5,15,405.97,0.0,405.97,CASH,COMPLETED,2026-03-05 16:42:00
5143,5,15,106.33,10.63,95.7,CARD,COMPLETED,2026-03-05 17:27:00
5144,5,16,135.52,0.0,135.52,CASH,COMPLETED,2026-03-05 16:00:00
5145,5,15,277.51,0.0,277.51,CARD,COMPLETED,2026-03-05 09:46:00
5146,5,15,515.95,51.6,464.35,CASH,COMPLETED,2026-03-05 13:44:00
5147,5,16,91.81,0.0,91.81,CASH,COMPLETED,2026-03-05 20:12:00
5148,5,16,239.57,23.96,215.61,CASH,COMPLETED,2026-03-05 20:59:00
5149,5,15,457.53,0.0,457.53,CARD,COMPLETED,2026-03-05 19:24:00
5150,5,15,495.5,0.0,495.5,CASH,COMPLETED,2026-03-05 10:52:00
5151,5,15,300.67,15.03,285.64,WALLET,REFUNDED,2026-03-05 14:55:00
5152,5,16,455.11,0.0,455.11,WALLET,COMPLETED,2026-03-05 19:13:00
5153,5,16,41.41,0.0,41.41,CASH,COMPLETED,2026-03-05 17:30:00
5154,5,15,181.72,9.09,172.63,WALLET,COMPLETED,2026-03-05 15:18:00
5155,5,15,136.06,0.0,136.06,CARD,COMPLETED,2026-03-05 19:23:00
5156,5,15,175.33,0.0,175.33,CARD,REFUNDED,2026-03-05 12:21:00
5157,5,15,369.38,36.94,332.44,CASH,COMPLETED,2026-03-05 09:45:00
5158,5,15,142.52,0.0,142.52,CASH,COMPLETED,2026-03-05 20:28:00
5159,5,16,368.74,0.0,368.74,CASH,COMPLETED,2026-03-05 15:27:00
5160,5,15,190.73,19.07,171.66,CASH,COMPLETED,2026-03-05 20:32:00
5161,5,16,109.57,0.0,109.57,CASH,COMPLETED,2026-03-05 21:21:00
5162,5,16,264.74,0.0,264.74,CASH,COMPLETED,2026-03-05 14:12:00
5163,5,16,129.22,0.0,129.22,CARD,COMPLETED,2026-03-05 13:17:00
5164,5,15,445.58,22.28,423.3,CASH,COMPLETED,2026-03-05 12:24:00
5165,6,19,385.94,0.0,385.94,CARD,COMPLETED,2026-03-05 12:06:00
5166,6,19,459.79,0.0,459.79,WALLET,REFUNDED,2026-03-05 17:07:00
5167,6,19,357.74,0.0,357.74,CASH,COMPLETED,2026-03-05 18:33:00
5168,6,18,108.19,0.0,108.19,WALLET,COMPLETED,2026-03-05 18:52:00
5169,6,19,324.7,0.0,324.7,CASH,COMPLETED,2026-03-05 20:40:00
5170,6,18,219.74,0.0,219.74,CASH,VOIDED,2026-03-05 10:28:00
5171,6,18,503.15,50.31,452.84,CASH,COMPLETED,2026-03-05 19:18:00
5172,6,18,228.13,22.81,205.32,CASH,COMPLETED,2026-03-05 09:35:00
5173,6,19,74.29,0.0,74.29,CASH,COMPLETED,2026-03-05 17:47:00
5174,6,19,562.92,28.15,534.77,CARD,COMPLETED,2026-03-05 15:52:00
5175,6,18,343.34,0.0,343.34,WALLET,COMPLETED,2026-03-05 20:54:00
5176,6,19,72.62,3.63,68.99,CASH,COMPLETED,2026-03-05 20:50:00
5177,6,19,298.81,29.88,268.93,CASH,COMPLETED,2026-03-05 14:26:00
5178,6,19,563.7,0.0,563.7,CARD,COMPLETED,2026-03-05 16:56:00
5179,6,19,307.85,30.79,277.06,CASH,COMPLETED,2026-03-05 17:51:00
5180,6,18,95.32,4.77,90.55,CARD,COMPLETED,2026-03-05 16:45:00
5181,6,19,368.91,0.0,368.91,CASH,COMPLETED,2026-03-05 13:11:00
5182,6,18,528.03,52.8,475.23,CASH,COMPLETED,2026-03-05 19:20:00
5183,6,18,153.35,7.67,145.68,CARD,COMPLETED,2026-03-05 09:12:00
5184,6,19,499.49,0.0,499.49,CARD,COMPLETED,2026-03-05 18:24:00
5185,1,4,130.57,0.0,130.57,CARD,COMPLETED,2026-03-06 12:09:00
5186,1,4,33.69,0.0,33.69,CASH,COMPLETED,2026-03-06 15:21:00
5187,1,3,160.46,0.0,160.46,CARD,COMPLETED,2026-03-06 17:03:00
5188,1,4,79.12,0.0,79.12,CASH,COMPLETED,2026-03-06 15:31:00
5189,1,3,323.5,0.0,323.5,CASH,COMPLETED,2026-03-06 17:41:00
5190,1,3,406.79,0.0,406.79,WALLET,COMPLETED,2026-03-06 14:36:00
5191,1,4,426.83,0.0,426.83,CARD,COMPLETED,2026-03-06 14:01:00
5192,1,4,406.52,0.0,406.52,CASH,COMPLETED,2026-03-06 21:23:00
5193,1,3,390.38,0.0,390.38,CARD,COMPLETED,2026-03-06 18:50:00
5194,1,4,225.42,22.54,202.88,CARD,COMPLETED,2026-03-06 16:50:00
5195,1,3,561.24,56.12,505.12,CASH,COMPLETED,2026-03-06 17:58:00
5196,1,4,153.14,0.0,153.14,CASH,COMPLETED,2026-03-06 21:12:00
5197,1,4,564.48,28.22,536.26,CARD,COMPLETED,2026-03-06 09:21:00
5198,1,3,242.07,0.0,242.07,CASH,COMPLETED,2026-03-06 13:17:00
5199,1,3,305.34,0.0,305.34,CASH,COMPLETED,2026-03-06 19:54:00
5200,2,6,563.1,0.0,563.1,CASH,COMPLETED,2026-03-06 11:43:00
5201,2,6,132.43,6.62,125.81,CASH,COMPLETED,2026-03-06 14:04:00
5202,2,6,171.95,0.0,171.95,CARD,REFUNDED,2026-03-06 11:53:00
5203,2,6,39.58,0.0,39.58,CASH,COMPLETED,2026-03-06 20:21:00
5204,2,7,598.23,59.82,538.41,CASH,COMPLETED,2026-03-06 14:34:00
5205,2,6,183.46,0.0,183.46,CASH,COMPLETED,2026-03-06 15:51:00
5206,2,6,205.4,0.0,205.4,CASH,COMPLETED,2026-03-06 15:03:00
5207,2,7,147.63,0.0,147.63,CASH,REFUNDED,2026-03-06 11:59:00
5208,2,6,349.84,34.98,314.86,CASH,COMPLETED,2026-03-06 20:41:00
5209,2,6,120.66,12.07,108.59,CASH,COMPLETED,2026-03-06 15:17:00
5210,2,7,489.94,0.0,489.94,CASH,COMPLETED,2026-03-06 15:33:00
5211,2,6,504.66,0.0,504.66,CASH,COMPLETED,2026-03-06 20:25:00
5212,2,6,57.23,2.86,54.37,CASH,COMPLETED,2026-03-06 10:24:00
5213,2,6,142.75,7.14,135.61,CASH,COMPLETED,2026-03-06 15:06:00
5214,2,7,193.82,0.0,193.82,CARD,COMPLETED,2026-03-06 20:43:00
5215,2,6,33.72,0.0,33.72,CARD,COMPLETED,2026-03-06 17:32:00
5216,2,6,84.29,0.0,84.29,CASH,COMPLETED,2026-03-06 16:39:00
5217,2,6,359.73,35.97,323.76,CASH,COMPLETED,2026-03-06 15:53:00
5218,2,6,38.32,0.0,38.32,CASH,COMPLETED,2026-03-06 14:08:00
5219,2,6,408.69,0.0,408.69,CASH,COMPLETED,2026-03-06 20:40:00
5220,2,6,536.44,26.82,509.62,WALLET,COMPLETED,2026-03-06 15:34:00
5221,2,6,214.63,10.73,203.9,CASH,COMPLETED,2026-03-06 13:10:00
5222,2,7,372.05,0.0,372.05,WALLET,COMPLETED,2026-03-06 21:35:00
5223,2,6,400.07,0.0,400.07,CARD,COMPLETED,2026-03-06 21:47:00
5224,2,6,426.39,0.0,426.39,CARD,COMPLETED,2026-03-06 19:29:00
5225,2,7,165.77,0.0,165.77,CASH,COMPLETED,2026-03-06 21:21:00
5226,2,6,407.92,0.0,407.92,CARD,COMPLETED,2026-03-06 15:35:00
5227,3,9,577.06,0.0,577.06,CASH,COMPLETED,2026-03-06 14:22:00
5228,3,9,72.5,0.0,72.5,CASH,COMPLETED,2026-03-06 10:02:00
5229,3,10,397.96,0.0,397.96,CARD,COMPLETED,2026-03-06 10:43:00
5230,3,10,271.02,0.0,271.02,CASH,COMPLETED,2026-03-06 11:01:00
5231,3,10,554.07,27.7,526.37,CARD,COMPLETED,2026-03-06 09:03:00
5232,3,10,303.8,15.19,288.61,CASH,COMPLETED,2026-03-06 14:13:00
5233,3,10,409.26,0.0,409.26,CASH,COMPLETED,2026-03-06 16:43:00
5234,3,9,322.66,0.0,322.66,CARD,COMPLETED,2026-03-06 14:04:00
5235,3,10,508.45,0.0,508.45,CARD,COMPLETED,2026-03-06 19:57:00
5236,3,9,289.2,0.0,289.2,CASH,COMPLETED,2026-03-06 13:19:00
5237,3,9,270.47,0.0,270.47,CASH,COMPLETED,2026-03-06 10:46:00
5238,3,10,172.17,17.22,154.95,CASH,COMPLETED,2026-03-06 21:41:00
5239,3,10,33.5,3.35,30.15,WALLET,COMPLETED,2026-03-06 17:17:00
5240,3,10,37.96,1.9,36.06,WALLET,COMPLETED,2026-03-06 13:17:00
5241,3,9,574.96,0.0,574.96,CASH,COMPLETED,2026-03-06 12:07:00
5242,3,10,482.71,0.0,482.71,WALLET,COMPLETED,2026-03-06 12:18:00
5243,3,9,593.67,0.0,593.67,WALLET,COMPLETED,2026-03-06 20:32:00
5244,3,9,266.96,26.7,240.26,CASH,COMPLETED,2026-03-06 14:30:00
5245,3,10,257.9,12.89,245.01,CASH,COMPLETED,2026-03-06 10:03:00
5246,3,9,456.16,22.81,433.35,CASH,COMPLETED,2026-03-06 12:38:00
5247,3,10,553.71,55.37,498.34,CASH,COMPLETED,2026-03-06 09:16:00
5248,3,10,255.99,0.0,255.99,CASH,COMPLETED,2026-03-06 12:50:00
5249,3,10,453.5,0.0,453.5,CASH,COMPLETED,2026-03-06 17:23:00
5250,3,9,230.5,0.0,230.5,CARD,COMPLETED,2026-03-06 16:12:00
5251,3,9,411.27,0.0,411.27,CASH,COMPLETED,2026-03-06 09:14:00
5252,3,9,123.87,0.0,123.87,CASH,COMPLETED,2026-03-06 11:54:00
5253,3,9,74.99,0.0,74.99,CARD,COMPLETED,2026-03-06 12:59:00
5254,3,10,56.44,5.64,50.8,CASH,VOIDED,2026-03-06 15:42:00
5255,3,9,486.09,24.3,461.79,CASH,COMPLETED,2026-03-06 19:09:00
5256,3,10,172.36,8.62,163.74,CARD,REFUNDED,2026-03-06 21:45:00
5257,3,9,353.85,35.39,318.46,CASH,COMPLETED,2026-03-06 21:59:00
5258,3,10,550.73,0.0,550.73,WALLET,COMPLETED,2026-03-06 21:14:00
5259,3,10,483.79,24.19,459.6,CASH,COMPLETED,2026-03-06 17:19:00
5260,3,9,65.29,0.0,65.29,CASH,VOIDED,2026-03-06 16:36:00
5261,3,9,132.47,0.0,132.47,CASH,COMPLETED,2026-03-06 10:57:00
5262,3,9,199.05,0.0,199.05,CARD,COMPLETED,2026-03-06 10:25:00
5263,4,12,120.94,12.09,108.85,WALLET,COMPLETED,2026-03-06 21:21:00
5264,4,12,412.94,0.0,412.94,CASH,COMPLETED,2026-03-06 16:34:00
5265,4,12,272.43,27.24,245.19,CARD,COMPLETED,2026-03-06 12:59:00
5266,4,13,597.5,59.75,537.75,WALLET,COMPLETED,2026-03-06 19:50:00
5267,4,13,552.62,0.0,552.62,CARD,COMPLETED,2026-03-06 11:59:00
5268,4,13,128.02,0.0,128.02,CASH,COMPLETED,2026-03-06 16:56:00
5269,4,12,197.71,9.89,187.82,CASH,COMPLETED,2026-03-06 21:28:00
5270,4,13,507.79,0.0,507.79,CASH,COMPLETED,2026-03-06 18:38:00
5271,4,12,335.49,0.0,335.49,CASH,VOIDED,2026-03-06 09:42:00
5272,4,12,492.25,0.0,492.25,CASH,COMPLETED,2026-03-06 14:43:00
5273,4,13,503.92,50.39,453.53,CARD,COMPLETED,2026-03-06 14:21:00
5274,4,13,311.69,0.0,311.69,WALLET,VOIDED,2026-03-06 11:30:00
5275,4,12,245.87,0.0,245.87,CASH,COMPLETED,2026-03-06 18:23:00
5276,4,12,197.36,19.74,177.62,CASH,COMPLETED,2026-03-06 13:38:00
5277,4,12,190.86,0.0,190.86,CARD,COMPLETED,2026-03-06 09:46:00
5278,4,12,541.33,27.07,514.26,CASH,COMPLETED,2026-03-06 20:16:00
5279,4,12,260.08,0.0,260.08,CASH,COMPLETED,2026-03-06 13:04:00
5280,4,13,327.91,32.79,295.12,CARD,COMPLETED,2026-03-06 09:11:00
5281,4,12,132.46,0.0,132.46,CASH,COMPLETED,2026-03-06 15:07:00
5282,4,12,596.18,0.0,596.18,CASH,COMPLETED,2026-03-06 21:03:00
5283,4,12,273.02,27.3,245.72,CASH,COMPLETED,2026-03-06 18:40:00
5284,4,12,176.9,0.0,176.9,CASH,COMPLETED,2026-03-06 15:44:00
5285,4,13,328.31,0.0,328.31,CARD,COMPLETED,2026-03-06 20:03:00
5286,4,12,119.73,11.97,107.76,CASH,COMPLETED,2026-03-06 16:00:00
5287,4,13,354.41,35.44,318.97,WALLET,COMPLETED,2026-03-06 14:24:00
5288,4,13,499.55,0.0,499.55,CARD,COMPLETED,2026-03-06 19:47:00
5289,4,13,141.39,0.0,141.39,CARD,COMPLETED,2026-03-06 19:23:00
5290,4,13,490.44,49.04,441.4,CARD,COMPLETED,2026-03-06 16:09:00
5291,4,13,596.72,29.84,566.88,CARD,COMPLETED,2026-03-06 12:47:00
5292,4,12,30.96,1.55,29.41,CASH,COMPLETED,2026-03-06 17:04:00
5293,4,13,441.97,0.0,441.97,WALLET,COMPLETED,2026-03-06 21:10:00
5294,4,12,453.86,0.0,453.86,CARD,COMPLETED,2026-03-06 21:01:00
5295,4,12,572.09,28.6,543.49,CARD,COMPLETED,2026-03-06 20:28:00
5296,4,13,228.62,0.0,228.62,CASH,COMPLETED,2026-03-06 18:34:00
5297,4,12,161.02,16.1,144.92,WALLET,REFUNDED,2026-03-06 11:47:00
5298,4,13,162.96,0.0,162.96,CASH,COMPLETED,2026-03-06 09:45:00
5299,4,12,139.34,0.0,139.34,CASH,COMPLETED,2026-03-06 16:00:00
5300,4,13,58.5,5.85,52.65,CASH,COMPLETED,2026-03-06 12:20:00
5301,5,15,57.02,0.0,57.02,CASH,COMPLETED,2026-03-06 13:50:00
5302,5,15,314.35,15.72,298.63,CASH,COMPLETED,2026-03-06 10:49:00
5303,5,15,502.42,50.24,452.18,CASH,COMPLETED,2026-03-06 16:36:00
5304,5,15,187.21,0.0,187.21,CASH,REFUNDED,2026-03-06 21:36:00
5305,5,15,568.99,56.9,512.09,CASH,COMPLETED,2026-03-06 19:50:00
5306,5,16,291.39,29.14,262.25,WALLET,COMPLETED,2026-03-06 21:47:00
5307,5,16,263.2,0.0,263.2,CASH,COMPLETED,2026-03-06 11:22:00
5308,5,16,191.24,19.12,172.12,CASH,COMPLETED,2026-03-06 11:56:00
5309,5,15,107.5,0.0,107.5,CARD,COMPLETED,2026-03-06 13:35:00
5310,5,15,173.87,8.69,165.18,CASH,COMPLETED,2026-03-06 09:41:00
5311,5,15,360.2,0.0,360.2,CASH,COMPLETED,2026-03-06 10:21:00
5312,5,15,413.64,41.36,372.28,CASH,COMPLETED,2026-03-06 17:09:00
5313,5,15,84.12,0.0,84.12,CASH,COMPLETED,2026-03-06 18:12:00
5314,5,16,129.14,0.0,129.14,CASH,COMPLETED,2026-03-06 21:52:00
5315,5,15,77.83,0.0,77.83,WALLET,COMPLETED,2026-03-06 20:18:00
5316,5,15,70.57,0.0,70.57,CARD,COMPLETED,2026-03-06 19:46:00
5317,6,19,296.68,29.67,267.01,CASH,COMPLETED,2026-03-06 10:23:00
5318,6,18,242.07,24.21,217.86,CASH,COMPLETED,2026-03-06 20:37:00
5319,6,18,546.73,0.0,546.73,CASH,COMPLETED,2026-03-06 14:46:00
5320,6,18,547.78,27.39,520.39,CASH,COMPLETED,2026-03-06 13:48:00
5321,6,18,512.51,0.0,512.51,CASH,COMPLETED,2026-03-06 09:04:00
5322,6,18,196.31,0.0,196.31,CASH,VOIDED,2026-03-06 19:42:00
5323,6,18,245.98,0.0,245.98,CASH,COMPLETED,2026-03-06 14:01:00
5324,6,18,47.03,0.0,47.03,CASH,COMPLETED,2026-03-06 15:05:00
5325,6,19,289.48,0.0,289.48,CASH,COMPLETED,2026-03-06 15:02:00
5326,6,18,65.18,0.0,65.18,CASH,COMPLETED,2026-03-06 18:41:00
5327,6,18,580.42,29.02,551.4,CARD,COMPLETED,2026-03-06 17:26:00
5328,6,19,301.73,0.0,301.73,WALLET,VOIDED,2026-03-06 16:41:00
5329,6,18,258.64,0.0,258.64,CASH,COMPLETED,2026-03-06 20:47:00
5330,6,18,129.06,6.45,122.61,WALLET,COMPLETED,2026-03-06 14:37:00
5331,6,18,187.17,0.0,187.17,CARD,COMPLETED,2026-03-06 19:55:00
5332,1,3,152.65,0.0,152.65,CASH,COMPLETED,2026-03-07 09:59:00
5333,1,3,194.64,9.73,184.91,CASH,COMPLETED,2026-03-07 19:18:00
5334,1,4,287.8,0.0,287.8,CASH,COMPLETED,2026-03-07 14:41:00
5335,1,4,381.09,38.11,342.98,CASH,COMPLETED,2026-03-07 11:43:00
5336,1,3,377.43,37.74,339.69,WALLET,COMPLETED,2026-03-07 15:51:00
5337,1,4,110.22,0.0,110.22,WALLET,COMPLETED,2026-03-07 09:08:00
5338,1,4,304.34,30.43,273.91,CASH,COMPLETED,2026-03-07 09:00:00
5339,1,3,419.62,41.96,377.66,CASH,COMPLETED,2026-03-07 15:33:00
5340,1,3,129.14,6.46,122.68,CASH,COMPLETED,2026-03-07 20:07:00
5341,1,4,457.45,0.0,457.45,WALLET,COMPLETED,2026-03-07 21:29:00
5342,1,4,131.53,0.0,131.53,CARD,COMPLETED,2026-03-07 11:10:00
5343,1,4,348.99,34.9,314.09,CARD,COMPLETED,2026-03-07 14:01:00
5344,1,3,263.71,26.37,237.34,CARD,COMPLETED,2026-03-07 21:52:00
5345,1,3,588.72,0.0,588.72,CARD,COMPLETED,2026-03-07 17:59:00
5346,1,4,205.72,10.29,195.43,CASH,COMPLETED,2026-03-07 16:19:00
5347,1,3,33.19,0.0,33.19,WALLET,COMPLETED,2026-03-07 19:02:00
5348,1,4,398.03,19.9,378.13,CASH,COMPLETED,2026-03-07 18:24:00
5349,1,4,560.46,28.02,532.44,CASH,COMPLETED,2026-03-07 09:05:00
5350,1,4,102.84,0.0,102.84,CASH,COMPLETED,2026-03-07 20:44:00
5351,1,4,291.82,29.18,262.64,CASH,COMPLETED,2026-03-07 13:33:00
5352,1,3,132.7,6.63,126.07,CASH,COMPLETED,2026-03-07 09:15:00
5353,2,6,402.53,0.0,402.53,CASH,COMPLETED,2026-03-07 10:00:00
5354,2,6,371.56,0.0,371.56,CASH,COMPLETED,2026-03-07 10:10:00
5355,2,7,502.07,50.21,451.86,CARD,COMPLETED,2026-03-07 13:07:00
5356,2,7,250.87,0.0,250.87,WALLET,COMPLETED,2026-03-07 16:33:00
5357,2,7,366.55,0.0,366.55,CARD,COMPLETED,2026-03-07 10:27:00
5358,2,6,219.87,10.99,208.88,CARD,COMPLETED,2026-03-07 09:47:00
5359,2,6,486.2,0.0,486.2,CASH,REFUNDED,2026-03-07 14:03:00
5360,2,7,543.4,0.0,543.4,CASH,COMPLETED,2026-03-07 11:55:00
5361,2,6,136.81,6.84,129.97,CARD,COMPLETED,2026-03-07 13:46:00
5362,2,6,487.06,0.0,487.06,CASH,COMPLETED,2026-03-07 10:18:00
5363,2,7,274.73,0.0,274.73,CASH,COMPLETED,2026-03-07 14:19:00
5364,2,7,543.73,0.0,543.73,CASH,COMPLETED,2026-03-07 17:00:00
5365,2,6,126.2,12.62,113.58,CARD,COMPLETED,2026-03-07 09:04:00
5366,2,7,34.27,0.0,34.27,CARD,REFUNDED,2026-03-07 10:03:00
5367,2,6,558.13,0.0,558.13,WALLET,COMPLETED,2026-03-07 11:17:00
5368,2,6,212.89,0.0,212.89,CASH,COMPLETED,2026-03-07 09:00:00
5369,2,7,498.49,49.85,448.64,CASH,COMPLETED,2026-03-07 16:43:00
5370,2,7,122.25,6.11,116.14,CARD,COMPLETED,2026-03-07 15:31:00
5371,2,6,204.0,0.0,204.0,WALLET,COMPLETED,2026-03-07 17:50:00
5372,2,7,563.83,0.0,563.83,CASH,COMPLETED,2026-03-07 13:41:00
5373,2,7,357.08,0.0,357.08,CASH,COMPLETED,2026-03-07 18:20:00
5374,2,7,296.92,29.69,267.23,CASH,COMPLETED,2026-03-07 18:27:00
5375,2,7,78.06,0.0,78.06,CASH,COMPLETED,2026-03-07 15:26:00
5376,2,6,362.76,0.0,362.76,CARD,COMPLETED,2026-03-07 15:46:00
5377,3,9,525.02,52.5,472.52,CARD,REFUNDED,2026-03-07 17:23:00
5378,3,9,122.77,12.28,110.49,CASH,COMPLETED,2026-03-07 21:29:00
5379,3,9,368.29,0.0,368.29,CARD,COMPLETED,2026-03-07 15:01:00
5380,3,10,126.22,6.31,119.91,CASH,COMPLETED,2026-03-07 11:56:00
5381,3,9,46.04,0.0,46.04,CARD,COMPLETED,2026-03-07 18:15:00
5382,3,9,529.55,0.0,529.55,CARD,REFUNDED,2026-03-07 18:50:00
5383,3,9,188.13,0.0,188.13,CASH,COMPLETED,2026-03-07 17:27:00
5384,3,10,140.0,7.0,133.0,CASH,COMPLETED,2026-03-07 14:54:00
5385,3,9,187.21,9.36,177.85,CASH,COMPLETED,2026-03-07 18:34:00
5386,3,10,44.1,0.0,44.1,CASH,COMPLETED,2026-03-07 18:38:00
5387,3,9,86.85,0.0,86.85,CASH,COMPLETED,2026-03-07 19:13:00
5388,3,10,158.47,7.92,150.55,CASH,COMPLETED,2026-03-07 21:12:00
5389,3,9,425.34,21.27,404.07,CARD,COMPLETED,2026-03-07 21:14:00
5390,3,10,59.6,2.98,56.62,CARD,COMPLETED,2026-03-07 15:57:00
5391,3,9,361.4,36.14,325.26,CASH,VOIDED,2026-03-07 12:34:00
5392,3,9,264.67,0.0,264.67,CASH,COMPLETED,2026-03-07 13:17:00
5393,3,9,267.37,0.0,267.37,CASH,COMPLETED,2026-03-07 16:13:00
5394,3,10,401.77,20.09,381.68,CARD,COMPLETED,2026-03-07 09:23:00
5395,3,9,216.31,0.0,216.31,CASH,COMPLETED,2026-03-07 09:04:00
5396,3,9,197.42,0.0,197.42,CASH,COMPLETED,2026-03-07 09:07:00
5397,3,10,175.77,17.58,158.19,CARD,COMPLETED,2026-03-07 14:12:00
5398,3,9,422.21,21.11,401.1,WALLET,COMPLETED,2026-03-07 10:06:00
